0,0,0.00856494,0.00738393,0,0,0,0,0.00543931,0.00876641,0.00842961,0.00492499,8.31698e-05,0,0,0,0.00494012,0.0146458,0.0256972,0.03647,0.0457408,0.0530573,0.0589417,0.0649054,0.0732885,0.0869652,0.108971,0.142114,0.188637,0.24997,0.326617,0.418184,0.523556,0.641191,0.769504,0.907307,1.05424,1.21116,1.38046,1.56626,1.77445,2.01263,2.28985,2.61627,3.00268,3.46002,3.99875,4.62836,5.35684,6.19022,7.13227,8.18432,9.34515,10.6111,11.9763,13.4329,14.9716,16.582,18.2535,19.9751,21.7367,23.5291,25.3444,27.1763,29.0203,30.8737,32.7351,34.605,36.4845,38.3757,40.2807,42.2015,44.1393,46.0944,48.0659,50.0516,52.048,54.0511,56.0561,58.059,60.0565,62.0474,64.0328,66.017,68.0074,70.014,72.0489,74.1246,76.2518,78.4379,80.6845,82.9866,85.3323,87.7054,90.0904,92.4784,94.8752,97.3037,99.795,102.351,104.877
0,0,0.00856339,0.00738273,0,0,0,0,0.00543957,0.00876724,0.00843086,0.00492562,8.12609e-05,0,0,0,0.00490244,0.0145937,0.0256292,0.0363844,0.0456352,0.0529286,0.0587852,0.0647148,0.073056,0.0866812,0.108624,0.141693,0.188128,0.249361,0.325894,0.417335,0.522569,0.640054,0.768208,0.905842,1.0526,1.20934,1.37845,1.56406,1.77207,2.01007,2.28711,2.61335,2.99961,3.4568,3.99541,4.62493,5.35333,6.18666,7.1287,8.18076,9.34164,10.6077,11.9729,13.4297,14.9685,16.5791,18.2507,19.9725,21.7343,23.5269,25.3424,27.1745,29.0187,30.8722,32.7338,34.6038,36.4835,38.3748,40.2799,42.2008,44.1388,46.094,48.0655,50.0513,52.0478,54.0508,56.0559,58.0588,60.0563,62.0471,64.0325,66.0168,68.0071,70.0137,72.0486,74.1241,76.2512,78.4371,80.6834,82.9851,85.3304,87.7032,90.0877,92.4753,94.8718,97.3,99.7909,102.346,104.872
0,0,0.00856184,0.00738153,0,0,0,0,0.00543982,0.00876806,0.00843211,0.00492625,7.93759e-05,0,0,0,0.00486491,0.0145419,0.0255615,0.036299,0.04553,0.0528002,0.0586291,0.0645247,0.0728239,0.0863976,0.108278,0.141272,0.18762,0.248752,0.325172,0.416486,0.521582,0.638918,0.766912,0.904378,1.05096,1.20751,1.37644,1.56187,1.76969,2.0075,2.28436,2.61043,2.99653,3.45359,3.99208,4.62149,5.34982,6.18311,7.12513,8.1772,9.33812,10.6042,11.9696,13.4264,14.9654,16.5762,18.2479,19.9699,21.7319,23.5247,25.3403,27.1726,29.017,30.8707,32.7325,34.6026,36.4825,38.3739,40.2792,42.2002,44.1382,46.0935,48.0652,50.051,52.0475,54.0506,56.0557,58.0586,60.0561,62.0469,64.0323,66.0165,68.0069,70.0135,72.0483,74.1237,76.2506,78.4363,80.6823,82.9837,85.3285,87.7009,90.085,92.4723,94.8684,97.2963,99.7869,102.342,104.868
0,0,0.00856028,0.00738032,0,0,0,0,0.00544006,0.00876888,0.00843335,0.00492689,7.75149e-05,0,0,0,0.00482751,0.0144902,0.0254939,0.0362139,0.045425,0.0526722,0.0584734,0.064335,0.0725924,0.0861146,0.107933,0.140852,0.187113,0.248144,0.32445,0.415639,0.520596,0.637782,0.765617,0.902915,1.04932,1.20569,1.37444,1.55967,1.7673,2.00493,2.28161,2.60752,2.99346,3.45037,3.98874,4.61806,5.34631,6.17955,7.12155,8.17364,9.3346,10.6008,11.9662,13.4232,14.9623,16.5732,18.2451,19.9673,21.7295,23.5224,25.3383,27.1708,29.0153,30.8692,32.7311,34.6015,36.4814,38.3731,40.2785,42.1996,44.1377,46.0931,48.0648,50.0507,52.0472,54.0503,56.0554,58.0583,60.0558,62.0467,64.0321,66.0163,68.0066,70.0132,72.0479,74.1233,76.25,78.4354,80.6812,82.9822,85.3267,87.6986,90.0823,92.4692,94.865,97.2926,99.7828,102.337,104.863
0,0,0.00855871,0.0073791,0,0,0,0,0.0054403,0.00876969,0.00843458,0.00492754,7.56777e-05,0,0,0,0.00479026,0.0144387,0.0254266,0.036129,0.0453204,0.0525445,0.058318,0.0641458,0.0723613,0.0858322,0.107588,0.140433,0.186606,0.247537,0.323729,0.414791,0.51961,0.636647,0.764323,0.901452,1.04768,1.20387,1.37243,1.55748,1.76492,2.00236,2.27887,2.6046,2.99038,3.44715,3.9854,4.61462,5.3428,6.17599,7.11798,8.17008,9.33108,10.5973,11.9629,13.4199,14.9592,16.5703,18.2424,19.9647,21.7271,23.5202,25.3363,27.1689,29.0136,30.8677,32.7298,34.6003,36.4804,38.3722,40.2777,42.199,44.1372,46.0927,48.0645,50.0504,52.047,54.0501,56.0552,58.0581,60.0556,62.0465,64.0319,66.0161,68.0064,70.0129,72.0476,74.1228,76.2494,78.4346,80.6801,82.9807,85.3248,87.6963,90.0796,92.4662,94.8616,97.2888,99.7787,102.333,104.858
0,0,0.00855714,0.00737788,0,0,0,0,0.00544054,0.00877049,0.00843582,0.00492819,7.38643e-05,0,0,0,0.00475314,0.0143873,0.0253594,0.0360444,0.045216,0.0524172,0.0581631,0.063957,0.0721308,0.0855503,0.107244,0.140014,0.1861,0.246931,0.323009,0.413945,0.518626,0.635513,0.763029,0.899989,1.04604,1.20205,1.37042,1.55528,1.76254,1.99979,2.27612,2.60168,2.98731,3.44394,3.98206,4.61118,5.33929,6.17243,7.1144,8.16651,9.32756,10.5939,11.9595,13.4167,14.9561,16.5673,18.2396,19.9621,21.7247,23.518,25.3342,27.1671,29.012,30.8662,32.7285,34.5991,36.4794,38.3713,40.277,42.1984,44.1367,46.0923,48.0641,50.05,52.0467,54.0498,56.055,58.0579,60.0554,62.0462,64.0316,66.0158,68.0061,70.0126,72.0473,74.1224,76.2488,78.4338,80.679,82.9793,85.323,87.6941,90.077,92.4631,94.8582,97.2851,99.7746,102.328,104.853
0,0,0.00855556,0.00737666,0,0,0,0,0.00544077,0.00877128,0.00843705,0.00492885,7.20746e-05,0,0,0,0.00471617,0.0143362,0.0252925,0.03596,0.045112,0.0522902,0.0580085,0.0637687,0.0719008,0.085269,0.1069,0.139596,0.185595,0.246325,0.32229,0.4131,0.517642,0.634379,0.761735,0.898527,1.0444,1.20023,1.36842,1.55309,1.76015,1.99723,2.27337,2.59876,2.98423,3.44072,3.97872,4.60774,5.33577,6.16887,7.11083,8.16295,9.32403,10.5904,11.9562,13.4135,14.953,16.5644,18.2368,19.9595,21.7222,23.5158,25.3322,27.1652,29.0103,30.8647,32.7271,34.598,36.4784,38.3705,40.2763,42.1978,44.1362,46.0918,48.0638,50.0497,52.0464,54.0496,56.0547,58.0576,60.0552,62.046,64.0314,66.0156,68.0059,70.0124,72.0469,74.122,76.2482,78.433,80.6779,82.9778,85.3211,87.6918,90.0743,92.46,94.8548,97.2814,99.7706,102.324,104.849
0,0,0.00855397,0.00737542,0,0,0,0,0.00544099,0.00877207,0.00843827,0.00492952,7.03086e-05,0,0,0,0.00467933,0.0142852,0.0252258,0.0358759,0.0450082,0.0521635,0.0578544,0.0635808,0.0716712,0.0849882,0.106557,0.139179,0.18509,0.24572,0.321571,0.412255,0.516658,0.633246,0.760443,0.897066,1.04276,1.19841,1.36641,1.55089,1.75777,1.99466,2.27062,2.59585,2.98116,3.4375,3.97538,4.6043,5.33226,6.16531,7.10725,8.15938,9.32051,10.587,11.9528,13.4102,14.9499,16.5614,18.234,19.9569,21.7198,23.5135,25.3301,27.1633,29.0086,30.8632,32.7258,34.5968,36.4774,38.3696,40.2755,42.1972,44.1357,46.0914,48.0634,50.0494,52.0462,54.0494,56.0545,58.0574,60.0549,62.0458,64.0312,66.0154,68.0057,70.0121,72.0466,74.1215,76.2476,78.4322,80.6768,82.9763,85.3192,87.6895,90.0716,92.457,94.8514,97.2777,99.7665,102.32,104.844
0,0,0.00855238,0.00737418,0,0,0,0,0.00544121,0.00877284,0.00843949,0.00493019,6.85662e-05,0,0,0,0.00464263,0.0142344,0.0251593,0.0357921,0.0449047,0.0520372,0.0577006,0.0633934,0.0714422,0.084708,0.106215,0.138762,0.184586,0.245116,0.320854,0.41141,0.515676,0.632114,0.759151,0.895605,1.04113,1.19659,1.3644,1.5487,1.75539,1.99209,2.26787,2.59293,2.97808,3.43428,3.97204,4.60086,5.32874,6.16175,7.10367,8.15582,9.31698,10.5835,11.9495,13.407,14.9468,16.5585,18.2313,19.9543,21.7174,23.5113,25.3281,27.1615,29.007,30.8617,32.7245,34.5956,36.4764,38.3687,40.2748,42.1965,44.1352,46.091,48.0631,50.0491,52.0459,54.0491,56.0543,58.0572,60.0547,62.0456,64.031,66.0152,68.0054,70.0118,72.0463,74.1211,76.247,78.4313,80.6757,82.9749,85.3174,87.6873,90.0689,92.4539,94.848,97.2739,99.7624,102.315,104.839
0,0,0.00855078,0.00737294,0,0,0,0,0.00544143,0.00877362,0.00844071,0.00493087,6.68473e-05,0,0,0,0.00460607,0.0141837,0.0250931,0.0357084,0.0448016,0.0519112,0.0575472,0.0632064,0.0712136,0.0844283,0.105873,0.138346,0.184083,0.244512,0.320137,0.410567,0.514694,0.630982,0.757859,0.894144,1.03949,1.19477,1.3624,1.5465,1.753,1.98952,2.26512,2.59001,2.975,3.43106,3.9687,4.59742,5.32523,6.15819,7.10009,8.15225,9.31346,10.58,11.9461,13.4038,14.9437,16.5555,18.2285,19.9517,21.715,23.5091,25.3261,27.1596,29.0053,30.8602,32.7232,34.5945,36.4754,38.3679,40.2741,42.1959,44.1347,46.0906,48.0627,50.0488,52.0456,54.0489,56.0541,58.057,60.0545,62.0453,64.0308,66.0149,68.0052,70.0116,72.046,74.1207,76.2464,78.4305,80.6745,82.9734,85.3155,87.685,90.0662,92.4509,94.8446,97.2702,99.7583,102.311,104.834
